iscnPrefix,classTitle,classDescription,imageUrl,catalogId,mintCount,listCount,editionTitleEn,editionTitleZh,editionDescriptionEn,editionDescriptionZh,editionPriceUSD,classId
iscn://likecoin-chain/3H5w93mP5ghl8gqVDOIizwYrHngX2JcroLdWqerCCF4,An Artilleryman's Diary,,https://www.gutenberg.org/cache/epub/33211/pg33211.cover.medium.jpg,33211,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft19vml3zhl59yn8d2d4tse2t0f09jtnyuq4q2qsv7pmmlrvyjr52sqdzfkpp
iscn://likecoin-chain/GMTrjqh481wU_vmobQcsuZ01VF9nEtgk5LpQT-M6RvY,"An Easter Disciple The Chronicle of Quintus, the Roman Knight",,https://www.gutenberg.org/cache/epub/12671/pg12671.cover.medium.jpg,12671,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1l78m6tcfjg22282azjj8sv5g9r23rwr6x0dufkg3d9t2k6v3z7sqcsgars
iscn://likecoin-chain/gMmLdh0BtbjkEnuOLRVwzzGRSHhQKI06CrhQzz1w28M,An Echo Of Antietam 1898,,https://www.gutenberg.org/cache/epub/22702/pg22702.cover.medium.jpg,22702,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft19wuhx2uluuw8an4r6hr42f0nqhlv4euk39reh5c0f9qkavn60y8qjcvten
iscn://likecoin-chain/STl06ZPJBr9o4EBgrHJYX4QspzdBbBtBKriwsOfhXaw,An English Garner: Critical Essays & Literary Fragments,,https://www.gutenberg.org/cache/epub/10489/pg10489.cover.medium.jpg,10489,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1p9glwxj2rwpapz7776emxhwdwvqe026tuhvecqet773yjq0xj9squnyqxc
iscn://likecoin-chain/2AbLZ0Udsr24UPET36PCTzna8Dk6npLb7LdQulm212s,An Enquiry into an Origin of Honour; and the Usefulness of Christianity in War,,https://www.gutenberg.org/cache/epub/7819/pg7819.cover.medium.jpg,7819,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1a7rah2fm4tctacg0n20893aj5alxg76az2wa0afg3kgq4ycpk9pqk7t9w3
iscn://likecoin-chain/6-hux3gWgwTOMSl8ci0zAr7A_z3BhcHwGkH-WTjGE1Q,An Epoch in History,,https://www.gutenberg.org/cache/epub/20996/pg20996.cover.medium.jpg,20996,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft19ce0y7yn2dh75596vacmh9te6yd43x99urh9lfa3lvurlaqrdstsw2c6lc
iscn://likecoin-chain/Z-5-l7VxOgJDJLZv_d9IFixQjW2Q471CZBnO4MhhrQ4,An Essay on Mediæval Economic Teaching,,https://www.gutenberg.org/cache/epub/13488/pg13488.cover.medium.jpg,13488,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1cjygglpgccxlzz9u6jz2z2xmqnjk3tf2mxxzwp0gjlrcs5cc40ysxzueav
iscn://likecoin-chain/y8eUjh51guQE_uW4VQkLbJHkapd34hyF6DpIs30HHOA,An essay on the American contribution and the democratic idea,,https://www.gutenberg.org/cache/epub/5399/pg5399.cover.medium.jpg,5399,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1zq07h9uyzdfau3nyvw7twl0a9wwh0wnpfmkxhukup3w57kv59jescxc888
iscn://likecoin-chain/0JCLmRrgKSSMdwKhyjEOFFFLDnSIbatNUMm9lv7SRuk,"An Essay on the History of Civil Society, Eighth Edition",,https://www.gutenberg.org/cache/epub/8646/pg8646.cover.medium.jpg,8646,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1rfrs5rur8lyyslwx896wewk20ks0hxgmnjk0a9zwec7fyaqte5us72m87x
iscn://likecoin-chain/RZz2cKm6iWoJyFPYdyPb2UQ-_OGgLYIO41hgfoULJTU,An Essay on the Scriptural Doctrine of Immortality,,https://www.gutenberg.org/cache/epub/27237/pg27237.cover.medium.jpg,27237,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1nu2yvvn0ph75n32m69cmwln6hxf8qqgw83e7rqrugshl7xyjpxhss9hh84
iscn://likecoin-chain/IESif3UsIKI2ky-Js7pl6Uoq6zuoXRFT6xnfjJKM2FQ,An Essay on the Trial By Jury,,https://www.gutenberg.org/cache/epub/1201/pg1201.cover.medium.jpg,1201,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1q88v6znea7907y4cscslpcmlt5drvqaelem8p2jwrrz8jmlzp37q5kan2j
iscn://likecoin-chain/l83G7ab_JXqJ92fsYZCl-0SEFOp5plR0HDA8VMkT7zM,An Examination into and an Elucidation of the Great Principle of the Mediation and Atonement of Our Lord and Savior Jesus Christ,,https://www.gutenberg.org/cache/epub/36327/pg36327.cover.medium.jpg,36327,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft19hj57mdh6qqksrycftermlu9ngy02uwnemvrlkuc4yenzw4dujyslnw2xc
iscn://likecoin-chain/oS6ymgRFW-iBzsBV4uUwe_Qu1ILcldkgf0LI84qWtGE,"An Historical Account of the Rise and Progress of the Colonies of South Carolina and Georgia, Volume 1",,https://www.gutenberg.org/cache/epub/8179/pg8179.cover.medium.jpg,8179,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1rsc9zymkgwunew7hlz5a7upr07a27fv69l3mc98ku9560gc3szdqnc3l6s
iscn://likecoin-chain/9ZP1joKjkTMxE4mcvUJJuLY4ECAmMcnWiyvQzw7cEsA,An Iceland Fisherman,,https://www.gutenberg.org/cache/epub/2196/pg2196.cover.medium.jpg,2196,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft16yjgz5hqc83ntee4ecejc88vkcu6j7udkj6g3thqca7vk8ktlwms9gn5s3
iscn://likecoin-chain/dCVftVDwM7HLl4FlH0EsZkKszqgS94PK1og5PYDoPN4,An International Episode,,https://www.gutenberg.org/cache/epub/19580/pg19580.cover.medium.jpg,19580,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft195nyr6nxp3kytnlhlptmvrr2c6xpy3nspj7kjp5udya96nxay5dq97j6jc
iscn://likecoin-chain/j7vis0oHzzoNSv9RqdS5YH_eoJMxnt9Vw3RVPJOzaqA,An Introduction to Chemical Science,,https://www.gutenberg.org/cache/epub/3708/pg3708.cover.medium.jpg,3708,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1sytuj8wgy9lntmmj9a67advn65c9p3t35ndqnwf8ym0gm6xxd9ss6yc0kr
iscn://likecoin-chain/3KOec6Gi_b9UMAPkuAmG7YTOtugmgZ1I7b_ssyyPtLU,An Introduction to the mortuary customs of the North American Indians,,https://www.gutenberg.org/cache/epub/6462/pg6462.cover.medium.jpg,6462,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft16yg6d43f0yrdfyzg9pek95tgd4hycggj3n4hez5mvtnetk82kg5qpy0sxe
iscn://likecoin-chain/r3UUKJentQek7wxOf1gT9iI2rU2FWAiEoE39SCBHDcs,An Introduction to Yoga,,https://www.gutenberg.org/cache/epub/4278/pg4278.cover.medium.jpg,4278,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1j4sp6ajysmrwh3dpu4076d8eyapgmhsyfhkstktgjaet655x4qwsstmmr5
iscn://likecoin-chain/1C4l7AXMy_fiBb9DG9iGzpET6SWkVZfYGMmaCJWGxZU,An Occurrence at Owl Creek Bridge,,https://www.gutenberg.org/cache/epub/375/pg375.cover.medium.jpg,375,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1purul463lynxmag4lhmmjjszv5hcqtay0lcv6j2ephqyc8evufuqfjlmel
iscn://likecoin-chain/lgMRylCDt0PEkB2sI1qRdPfYApSS7Qv1h9wzhas9e2U,"An Old Meerschaum From Coals Of Fire And Other Stories, Volume II. (of III.)",,https://www.gutenberg.org/cache/epub/22206/pg22206.cover.medium.jpg,22206,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft14tldrjggmtvcz3awlzdejkx6593dre9rzutk3jc23asun8yrqfnqu372jt
iscn://likecoin-chain/VQMmei8kdgg48KW6eXJOrjC_dO0axNjFBuzLpc10Dz8,An Open-Eyed Conspiracy; An Idyl of Saratoga,,https://www.gutenberg.org/cache/epub/3051/pg3051.cover.medium.jpg,3051,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1z68mve899y3sjk0v5873tvgzxal7pn9hfpraz0cahrvf3z6avrrs9w6pjt
iscn://likecoin-chain/qZ4zO7t5T0yA8xX_wAFJiBVULCQNDpFoOCnR1sApoFc,An Unsocial Socialist,,https://www.gutenberg.org/cache/epub/1654/pg1654.cover.medium.jpg,1654,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1wv0wpk2aasd55g828xml8677p5d5nng72k5sptaedye6e5kyvqssdv2dsy
iscn://likecoin-chain/vvkBon84Mo6E0daA8GMT04M-loL9fYB9h0NpKH3sBHY,"Anahuac : or, Mexico and the Mexicans, Ancient and Modern",,https://www.gutenberg.org/cache/epub/13115/pg13115.cover.medium.jpg,13115,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1c8hdx34yxfssmqtrn5kwaqq8f2vx4dapu6gw4tn7xjr7yh6476rstv6phj
iscn://likecoin-chain/Ei7DV_smiR-V5DdwMdnwFUhUppbDFPRIyRLK1v7SD_U,"Ancient and Modern Celebrated Freethinkers Reprinted From an English Work, Entitled ""Half-Hours With The Freethinkers.""",,https://www.gutenberg.org/cache/epub/30200/pg30200.cover.medium.jpg,30200,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1px0mvpvhaql4k44eekpu6966gzcutafxqkdtxfku3fefazzzsvkqn4dn4l
iscn://likecoin-chain/j9dB-yUJ8hkvpYuYe5Cv2UkAmasvOPURjaxCB7kYBPc,"Ancient Chinese account of the Grand Canyon, or course of the Colorado",,https://www.gutenberg.org/cache/epub/34909/pg34909.cover.medium.jpg,34909,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1kvxekwcfv9w4cnq6duwntrungqnxgusllkfc2fff50zq7xjnrqrquyqegv
iscn://likecoin-chain/7253M9dYt1EcR75PkaJ04tVUpHGQ3LzPq5mV8OvAYkY,Ancient Manners; Also Known As Aphrodite,,https://www.gutenberg.org/cache/epub/36378/pg36378.cover.medium.jpg,36378,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1zxfey00nku6fk22c4d8qjkvwslxvt8kjdd6jase7e79rnv00xa5qqax5zv
iscn://likecoin-chain/SoJk-bSCQbTUcJ00MXIVpC5dfke_xz-eHkNqdMFg9GM,"Ancient Pagan and Modern Christian Symbolism With an Essay on Baal Worship, On The Assyrian Sacred ""Grove,"" And Other",,https://www.gutenberg.org/cache/epub/38485/pg38485.cover.medium.jpg,38485,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft17c3ej6nltrqq42fgathaj48v9prhnn39qrmrqywett6glg55a78qpgkhpc
iscn://likecoin-chain/UHt1_rEX4zUqc11tIUubtr075oirPkNX_3vD0wgrFMg,Ancient Plants Being a Simple Account of the Past Vegetation of the Earth and of the Recent Important Discoveries Made in this Realm of Nature,,https://www.gutenberg.org/cache/epub/43976/pg43976.cover.medium.jpg,43976,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1cky20hgpf3gzlh7c4frh6y5wkg08ywmry00njyf20pf9w2nwqmssejls8w
iscn://likecoin-chain/X0UJeCU-YfciOR-XAbQpzjAWeDv5i_E6DdSeR4XtHVs,Ancient Rome : from the earliest times down to 476 A. D.,,https://www.gutenberg.org/cache/epub/6989/pg6989.cover.medium.jpg,6989,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1e8qugahetvhyma2tu49qttrj2apps9x66cp2mgjgv6mpwjfltn8q4fsjy3
iscn://likecoin-chain/MW6Qis2VIX-iTe8yKDKlRIDrPEJUW_ha3teeJ6wiAhs,And Even Now,,https://www.gutenberg.org/cache/epub/1956/pg1956.cover.medium.jpg,1956,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft15pjknx42c0y90lcuga3qj03e43xg5d4sanhycankvesm2w4d7arq9mxx72
iscn://likecoin-chain/PycmXuigjhjyuaaBh7pMhn_XqXACC-1wpRLvkAjZ0CQ,And Judas Iscariot Together with other evangelistic addresses,,https://www.gutenberg.org/cache/epub/23096/pg23096.cover.medium.jpg,23096,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1l2wr9xn4jmcpdw5w42ghqglhm8azpa3ym7gc57ytgd56zww6499qp28gmz
iscn://likecoin-chain/su7VFRM5VqR0SK8HH0dwhT2BKdnXMhmWasL_vf51kis,Andersen's Fairy Tales,,https://www.gutenberg.org/cache/epub/19574/pg19574.cover.medium.jpg,19574,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1fp8wjymng9uahla9xx8gh5gjxgcjl3rk9c3855kxhvjxelcakmqsavycps
iscn://likecoin-chain/NiLa4YmZc5rujsqMjG2mkxWe43ykPEce9SSJns3sSPY,Andrew the Glad,,https://www.gutenberg.org/cache/epub/13679/pg13679.cover.medium.jpg,13679,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft13vmchee9cjtmgmyj66hj0cywjrzanveql2na4qazv6m46a02p7eq7vjje4
iscn://likecoin-chain/MoD4otLBvVs8GwMlbJu2EicwPlbimAjZxW6WVZB8XPI,Androcles and the Lion,,https://www.gutenberg.org/cache/epub/4003/pg4003.cover.medium.jpg,4003,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1jxn592wf934mm4p0far0wymjxnslnewx4f7m5p5msyf54488rx2st4d299
iscn://likecoin-chain/JgYpDVlTr5bgwvroLul40xOMSrBB8TTQsBb0p7gdr8s,Andy Grant's Pluck,,https://www.gutenberg.org/cache/epub/14831/pg14831.cover.medium.jpg,14831,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1mdx62e97wfnynr06kxa9d2wfkvt7x5e2j272zqt42kfw8ues6g3s0v5fpg
iscn://likecoin-chain/KrP8FwuH44-XowTGpN1G_YIrdXFbvkrZRpJ-i3_cdyg,Angelic Wisdom about Divine Providence,,https://www.gutenberg.org/cache/epub/18507/pg18507.cover.medium.jpg,18507,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1z9c5sk4hw3ryun3jphdkszpqxqxd5mw4lywvvpe5rt8y2l7hmfuskeydl5
iscn://likecoin-chain/Z1aFuHJ-u_WcUwkeQ1ssNOc5cuqFII44BzE0Z70l76M,Annals of a Quiet Neighbourhood,,https://www.gutenberg.org/cache/epub/5773/pg5773.cover.medium.jpg,5773,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1ru4h58u6x52ngtwfnm9h4x32tkrq4jgmujhtdtq0fxrkufzyc22sehyahh
iscn://likecoin-chain/JsljRZXVZc_n5Fy_0ONie95km-O4yBwMrgN8Yqbe_rs,Anne Bradstreet and Her Time,,https://www.gutenberg.org/cache/epub/6854/pg6854.cover.medium.jpg,6854,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1u45m6nnwu2sj2etj4l39udy2f223unptpxqkkeupeges5gdrz8gq36vc7t
iscn://likecoin-chain/IQCKtUkSyuX-u7Nnj2yek3leQGOHmFP6uw4LhB7vmRs,Anne of Green Gables,,https://www.gutenberg.org/cache/epub/64365/pg64365.cover.medium.jpg,64365,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1qhyllqnvk5dxy2tju7a445ssdfejfmtsfvrglu2cjuqrsegr70yshytue5
iscn://likecoin-chain/dcytqTrslIJ5Ivmp-Rg1R8bDQDuOM0pbYK5K7VbRmu0,"Annette, the Metis Spy: A Heroine of the N.W. Rebellion",,https://www.gutenberg.org/cache/epub/6668/pg6668.cover.medium.jpg,6668,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1p47awtnvy79ghad2umwg8kq9tjarq8h9ucg2c4uluhjdq40gas7qqwrwdp
iscn://likecoin-chain/oVdjKxWk78h7-bEmc5ABb19sTLMwwzsnh-VyrGe0XO8,Annie Besant An Autobiography,,https://www.gutenberg.org/cache/epub/12085/pg12085.cover.medium.jpg,12085,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft17m9g8dux3aqg9g94tgyf8dlrnkfmx770pplmmt02l7ez68vl2hdse5f6rx
iscn://likecoin-chain/Szs0DS9qYMtpYG76iuog3XN84cIv1abvF9wGQXXmtqo,Annie Kilburn : a Novel,,https://www.gutenberg.org/cache/epub/7502/pg7502.cover.medium.jpg,7502,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1e4jpwjax93kyecmk3s2zn9v2q20ed7lhzezuuak972260dttlg6sjcyuj0
iscn://likecoin-chain/YuhcGmggw9OrDJvIUp1bFTHZU-jylsMbel7kTMLSJRA,Another Study of Woman,,https://www.gutenberg.org/cache/epub/1714/pg1714.cover.medium.jpg,1714,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1g2d2t3vuuekkkmqtft2vscjh5dx5nf45lcmafdsv7sn9q6p49znqqeaner
iscn://likecoin-chain/sljoRI3oNgptUtbq-RRR_GrGCQxfybTLBxFGecV9lb4,Another World: Fragments from the Star City of Montalluyah,,https://www.gutenberg.org/cache/epub/16503/pg16503.cover.medium.jpg,16503,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1g2kk57pnqygjyv8lwngz3ew9m2j9g5p35c6myg2wws8j9flnanas6x9267
iscn://likecoin-chain/iWSNg1w3CUFm3ujh-AmwBAY9cgHBHiSgLaprEPW2NZ8,Anthem,,https://www.gutenberg.org/cache/epub/28912/pg28912.cover.medium.jpg,28912,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1raz2lmfunqjs8wshzdsxwe9el37xndqpuucyfnnfcdmxfhgfp4hq7tefuv
iscn://likecoin-chain/GV__ReTHpCjHz6vBw2UsPao93ps8wjd1s8KYu8dSByU,Anti-Slavery Poems I. Part 1 From Volume III of The Works of John Greenleaf Whittier,,https://www.gutenberg.org/cache/epub/9575/pg9575.cover.medium.jpg,9575,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1738e3d3mzsdwmc963gk8yhn4sxjd34rnd0gvwx5fzzxmx9g04e9swdg7x3
iscn://likecoin-chain/8LDIp14zEbu7ndk2TT6a6_8TkJignNZvoiN9WNlkaC4,Anti-Slavery Poems II. Part 2 From Volume III of The Works of John Greenleaf Whittier,,https://www.gutenberg.org/cache/epub/9576/pg9576.cover.medium.jpg,9576,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1ed68qvf58nckjfsmsdxzh436pyjddvz8ve2yychx4kwg4qdqvrdsr92848
iscn://likecoin-chain/mWe_maljbUSmdycc76k_K7mkRdXtVGWgX7utNJ9LKYI,Anti-Slavery Poems III. Part 3 From Volume III of The Works of John Greenleaf Whittier,,https://www.gutenberg.org/cache/epub/9577/pg9577.cover.medium.jpg,9577,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1cq4e2tg9xaqvkja8as47639fr2e474r5u8x6avrupv6fm6tkqeeqnvfp8z
iscn://likecoin-chain/IwEHb2Fm5G8ykMKj3ruC7uWuFuVBgsSheeutdgweIgw,"Antigua and the Antiguans, Volume I A full account of the colony and its inhabitants from the time of the Caribs to the present day",,https://www.gutenberg.org/cache/epub/38788/pg38788.cover.medium.jpg,38788,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1wv5fwpsf9tq8gxtavqq0w9w9z6gk6c68520dya3lpsmzprk3j2uq9szxa9
iscn://likecoin-chain/Z683s64JuJ0Po8jzJZ7Rg2LNzY-LA8FFESS_Mdgzb80,Anxious Audrey,,https://www.gutenberg.org/cache/epub/31173/pg31173.cover.medium.jpg,31173,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft10j4nkcmea34j3tkzu394hkwrjy34054cujjamcaujsssy954te9qc7v8k5
iscn://likecoin-chain/qbXwM4mJTLU-yR0EK7YWqXle5JvzlqPvNaj7DTxC2rA,Apology,,https://www.gutenberg.org/cache/epub/1656/pg1656.cover.medium.jpg,1656,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft14xkrpr5glhxw39hmje490akvx0garph4d47j8lx9twxugzg83nzqqjdh2d
iscn://likecoin-chain/jFbsrGNJP1HVr6eAXKIcZOYp6_EwebrKKYWI9cQFz40,"Apology, Crito, and Phaedo of Socrates",,https://www.gutenberg.org/cache/epub/13726/pg13726.cover.medium.jpg,13726,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1gwqq2jw38awwq9zxn5t2wy5yzhwqduv00wrmatzjqwluuw2yzfvq3fjlvc
iscn://likecoin-chain/PAROw4P411KWwJzl8i2Ib8U5CwwwfWAiW7HwC4tAFcE,Applied Psychology for Nurses,,https://www.gutenberg.org/cache/epub/18843/pg18843.cover.medium.jpg,18843,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft16g823dwmhydlulswqxt6g5ptpurjk6a8j3lppvxjdd2sgyrs57asvftgrl
iscn://likecoin-chain/cGNxD9Gh0y7Uh4CZo8hMpgwDN1_Ygouu-DVnhawFrzE,April Hopes,,https://www.gutenberg.org/cache/epub/3404/pg3404.cover.medium.jpg,3404,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1xd9sfgwj9teg66tfmkw6ekxfew4rqwkgmagdkfstghny9ya68l3sxmw0a6
iscn://likecoin-chain/meDSMJ5UQhJpd2TtfH2xb3dGwda1k3rcPTAxrWUQzsw/1,Plain English,,https://www.gutenberg.org/cache/epub/40550/pg40550.cover.medium.jpg,40550,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft10stdryxzswyj9j4tam560646mgzzzpwv692te4jsscg50uucnepq3eklm9
iscn://likecoin-chain/31hAFEudZBktOg8xLlJxhe4aTho9itX6nqFCdVPNsHc,Arabic Authors A Manual of Arabian History and Literature,,https://www.gutenberg.org/cache/epub/19914/pg19914.cover.medium.jpg,19914,10,10,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft13900p7370cu3ypt92u57qvz2l2q8qd9mad9sz5e58z0d68aq78jqxffkzw
iscn://likecoin-chain/yKpuSmFQ6S_piPmHV2MA1zD28Y_dKj6GVzIef05C9ag,Arachne — Complete,,https://www.gutenberg.org/cache/epub/5516/pg5516.cover.medium.jpg,5516,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1rfsfpthpg0n6j5mup9v9eudskeyngdzpnhqrrwa8w97wrw2mzt4sh4yalv
iscn://likecoin-chain/6O3nrtrFBQYcD6QpDo8tTbQVlABlhEoRjrpkdNY3XZY,Arachne — Volume 04,,https://www.gutenberg.org/cache/epub/5511/pg5511.cover.medium.jpg,5511,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1rq4eajjq5qt9stlj082ujxl5t6mraw3z36kdcrhncyhe7m9ge3cqaffz9s
iscn://likecoin-chain/QDYoKtC5zsec8tnzEg6qk6hvYHS87vIAJ2HjrzTo7c4,Architecture and Democracy,,https://www.gutenberg.org/cache/epub/12625/pg12625.cover.medium.jpg,12625,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1d404yshqxn7cmdm8jxpat7dnnqxnx0cnkw46neen0czvjrtcfw9qpgd8xe
iscn://likecoin-chain/aWVwwmKuZ3TT0C8q1AQWhwNEwW-xOqKW8qdZ-DQ7ACE,Are Women People? A Book of Rhymes for Suffrage Times,,https://www.gutenberg.org/cache/epub/11689/pg11689.cover.medium.jpg,11689,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1gewl3xmncd7shdppe3ke9wuk2me3rz6pyqa62gaarwd2ydr2mtrswhc7le
iscn://likecoin-chain/f0cB83drt8zCztAU0tAa7K7At0INZ6okbyH7d48tZ1k,Arms and the Man,,https://www.gutenberg.org/cache/epub/3618/pg3618.cover.medium.jpg,3618,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1f3t3cq74uvhlscgf7jadvvlcasrq4rfzw6t3gqc0zs4zhs390c2swdw6n7
iscn://likecoin-chain/v5k-dxNdC0LXgytk8RI8wzMTDjoMlOCYJmwwkOG_KZc,"Army Boys in the French Trenches Or, Hand to Hand Fighting with the Enemy",,https://www.gutenberg.org/cache/epub/9789/pg9789.cover.medium.jpg,9789,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft13eta9qxwquesc47t4zthk7jrstehy9528tjwe4gac6qe92zzqdtsc3qr0f
iscn://likecoin-chain/qgB_s1neIE2d4ctBZulMaASg-6EQnPeFxqklReXEux8,Army Life in a Black Regiment,,https://www.gutenberg.org/cache/epub/6764/pg6764.cover.medium.jpg,6764,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1tdnmzcm62a2cysajlcfd9xgx55dqfhcdsshgwsltkmgd7lf6g8uqptmcvg
iscn://likecoin-chain/L2Blc8wM5cpU0D4bpDBcUZF43iYWK2B_mVF5Ov984kA,Around Old Bethany A Story of the Adventures of Robert and Mary Davis,,https://www.gutenberg.org/cache/epub/12616/pg12616.cover.medium.jpg,12616,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft18k0kaqjth5txc37j3h33j7zz80wm0h0tmgvzgl2ejsy09mmpdx8qsfn98u
iscn://likecoin-chain/0IV4xGy-jCdrWZ395LDItImmPHJQ9tR3G8_BbnlDlRc,Around the World in Eighty Days. Junior Deluxe Edition,,https://www.gutenberg.org/cache/epub/2154/pg2154.cover.medium.jpg,2154,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1uajyda2k8zxapq7us3qqvh9gg48djsg4v7qtncu02202lahdj5vszfjcyj
iscn://likecoin-chain/DBHOqT_NfunQTdsZhsIntzeXyGsYh9G6m670tXGvHvQ,Around the World in Ten Days,,https://www.gutenberg.org/cache/epub/19907/pg19907.cover.medium.jpg,19907,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1yvsuhr4s3u6hstmr978c2cx9q86syafwpk09w7xuqg3cjxlhhxcsu8zyja
iscn://likecoin-chain/u8Ra7EA6RryT9h_W_DtRR98nkOy-Uv-38PtYiXa5LiU,Arrows of Freethought,,https://www.gutenberg.org/cache/epub/30204/pg30204.cover.medium.jpg,30204,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft12v0hk8nngnwnt5lcgfk4kyazf9g32l49g8j6wgefrp8k22pnq6hq0fj0mk
iscn://likecoin-chain/iiSSRJX7dnokkqRoyk6VhCp8nbHsOmB3oT4Q-RB-IhQ,Arsene Lupin,,https://www.gutenberg.org/cache/epub/4014/pg4014.cover.medium.jpg,4014,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft1j5jra0s7f96rnewrq0mvw8ep39d5t489s2wy95hzdnmh4u7v0tys2v5uwg
iscn://likecoin-chain/V3FmCSdR9WWSVaIJOeOxvmBZoBKZh4Mwzi7U9Px4HyQ,Arsène Lupin versus Herlock Sholmes,,https://www.gutenberg.org/cache/epub/40203/pg40203.cover.medium.jpg,40203,1024,1024,Free Edition,免費贈閱,Free Edition,免費贈閱,0,likenft187tlfuvzzfwt7er7zh9d63u33rzc7lkvrps2fgn7jvg6ghvrs6fquhhj2m
